id,set_name,card_name,ungraded,psa_7,psa_8,psa_9,psa_9_5,psa_10,bgs_10,cgc_10,sgc_10,release_date,set_z_score
886550,Pokemon Gym Heroes,Brock's Onix #69,1.99,7.07,18.96,27.89,31.0,84.23,110.0,18.0,51.0,2000-08-14,-0.22
2156453,Pokemon Gym Heroes,Brock's Onix [1st Edition] #21,14.44,14.0,17.99,42.17,46.0,285.0,371.0,61.0,171.0,2000-08-14,-0.13
2156505,Pokemon Gym Heroes,Brock's Onix [1st Edition] #69,6.51,16.0,20.48,55.0,61.0,267.32,348.0,56.27,160.0,2000-08-14,-0.13
762137,Pokemon Gym Heroes,Brock's Rhydon #2,18.45,42.0,86.46,100.0,250.0,524.28,682.0,223.33,315.0,2000-08-14,-0.01
2156451,Pokemon Gym Heroes,Brock's Rhydon [1st Edition] #2,106.2,93.53,187.13,308.88,340.0,2095.0,1750.0,435.0,1257.0,2000-08-14,0.76
762140,Pokemon Gym Heroes,Brock's Rhyhorn #22,8.21,10.51,16.87,27.22,30.0,61.0,79.0,37.0,37.0,2000-08-14,-0.23
886551,Pokemon Gym Heroes,Brock's Rhyhorn #70,1.5,3.0,4.1,16.8,18.0,26.78,35.0,15.5,16.0,2000-08-14,-0.25
2156454,Pokemon Gym Heroes,Brock's Rhyhorn [1st Edition] #22,19.74,19.57,24.74,38.88,43.0,222.15,289.0,23.5,133.0,2000-08-14,-0.16
2156507,Pokemon Gym Heroes,Brock's Rhyhorn [1st Edition] #70,2.63,8.0,9.99,20.98,23.0,75.19,98.0,43.5,45.0,2000-08-14,-0.23
762185,Pokemon Gym Heroes,Brock's Sandshrew #71,1.99,5.88,14.0,21.04,23.0,67.72,88.0,41.0,41.0,2000-08-14,-0.23
886552,Pokemon Gym Heroes,Brock's Sandshrew #72,2.12,15.5,22.99,25.0,28.0,71.5,93.0,59.99,43.0,2000-08-14,-0.23
2156508,Pokemon Gym Heroes,Brock's Sandshrew [1st Edition] #71,3.37,8.0,10.0,29.51,32.0,136.76,178.0,103.19,82.0,2000-08-14,-0.2
2156509,Pokemon Gym Heroes,Brock's Sandshrew [1st Edition] #72,9.99,9.0,11.33,24.75,35.54,157.45,205.0,79.06,94.0,2000-08-14,-0.19
762141,Pokemon Gym Heroes,Brock's Sandslash #23,12.94,14.92,17.38,29.99,33.0,84.65,110.0,25.0,51.0,2000-08-14,-0.22
2156455,Pokemon Gym Heroes,Brock's Sandslash [1st Edition] #23,19.94,24.86,27.46,30.0,33.0,199.0,259.0,49.99,119.0,2000-08-14,-0.17
762104,Pokemon Gym Heroes,Brock's Training Method #106,1.85,14.5,15.65,8.5,9.0,99.09,129.0,59.0,59.0,2000-08-14,-0.22
2156415,Pokemon Gym Heroes,Brock's Training Method [1st Edition] #106,3.49,12.48,12.5,29.14,32.0,86.0,112.0,40.0,52.0,2000-08-14,-0.22
762186,Pokemon Gym Heroes,Brock's Vulpix #73,2.12,9.0,10.85,16.57,18.0,48.5,63.0,29.0,29.0,2000-08-14,-0.24
2156510,Pokemon Gym Heroes,Brock's Vulpix [1st Edition] #73,4.99,10.99,19.99,26.74,29.0,206.91,269.0,50.8,124.0,2000-08-14,-0.16
762142,Pokemon Gym Heroes,Brock's Zubat #24,9.91,7.0,9.29,21.18,24.99,65.5,85.0,11.5,39.0,2000-08-14,-0.23
886553,Pokemon Gym Heroes,Brock's Zubat #74,1.51,7.0,9.13,20.98,28.99,89.48,116.0,10.5,54.0,2000-08-14,-0.22
2156456,Pokemon Gym Heroes,Brock's Zubat [1st Edition] #24,14.99,12.0,15.5,41.66,46.0,147.05,191.0,88.0,88.0,2000-08-14,-0.19
2156511,Pokemon Gym Heroes,Brock's Zubat [1st Edition] #74,3.62,8.0,10.25,35.53,39.0,132.5,172.0,45.0,80.0,2000-08-14,-0.2
762105,Pokemon Gym Heroes,Celadon City Gym #107,1.99,6.89,15.0,17.0,19.0,81.0,105.0,11.5,49.0,2000-08-14,-0.22
2156416,Pokemon Gym Heroes,Celadon City Gym [1st Edition] #107,3.0,7.0,9.29,27.44,30.0,70.61,92.0,42.0,42.0,2000-08-14,-0.23
762106,Pokemon Gym Heroes,Cerulean City Gym #108,2.25,6.55,10.11,22.75,25.0,42.92,56.0,13.5,26.0,2000-08-14,-0.24
2156417,Pokemon Gym Heroes,Cerulean City Gym [1st Edition] #108,2.99,7.88,9.73,28.67,32.0,52.6,68.0,32.0,32.0,2000-08-14,-0.24
762206,Pokemon Gym Heroes,Charity #99,10.25,4.99,15.47,19.02,21.0,122.29,159.0,73.0,73.0,2000-08-14,-0.2
2156537,Pokemon Gym Heroes,Charity [1st Edition] #99,13.08,11.58,22.82,46.13,60.65,77.5,101.0,47.0,47.0,2000-08-14,-0.23
762122,Pokemon Gym Heroes,Energy Flow #122,1.39,7.83,15.0,18.0,20.0,55.0,72.0,19.99,33.0,2000-08-14,-0.24
2156433,Pokemon Gym Heroes,Energy Flow [1st Edition] #122,1.99,5.0,11.09,12.11,13.0,65.74,85.0,10.56,39.0,2000-08-14,-0.23
762098,Pokemon Gym Heroes,Erika #100,5.5,16.7,17.49,19.0,21.0,39.0,51.0,41.21,23.0,2000-08-14,-0.25
886541,Pokemon Gym Heroes,Erika #16,35.0,39.0,48.88,68.99,76.0,598.19,778.0,104.0,359.0,2000-08-14,0.03
2156409,Pokemon Gym Heroes,Erika [1st Edition] #100,16.69,16.0,19.75,34.74,38.0,153.81,200.0,92.0,92.0,2000-08-14,-0.19
2156447,Pokemon Gym Heroes,Erika [1st Edition] #16,70.0,94.0,118.36,152.67,159.57,1151.44,1497.0,220.5,691.0,2000-08-14,0.3
762187,Pokemon Gym Heroes,Erika's Bellsprout #75,1.65,5.03,10.0,15.59,17.0,25.5,33.0,10.5,15.0,2000-08-14,-0.25
886554,Pokemon Gym Heroes,Erika's Bellsprout #76,1.26,4.81,8.0,10.01,11.0,53.71,70.0,21.19,32.0,2000-08-14,-0.24
2156512,Pokemon Gym Heroes,Erika's Bellsprout [1st Edition] #75,3.95,9.62,17.95,29.81,33.0,198.5,258.0,75.0,119.0,2000-08-14,-0.17
2156513,Pokemon Gym Heroes,Erika's Bellsprout [1st Edition] #76,2.98,9.96,13.9,27.12,30.0,110.32,143.0,40.5,66.0,2000-08-14,-0.21
762148,Pokemon Gym Heroes,Erika's Clefable #3,38.0,39.09,72.5,97.28,107.0,1100.0,1430.0,172.5,660.0,2000-08-14,0.27
2156462,Pokemon Gym Heroes,Erika's Clefable [1st Edition] #3,89.0,88.27,154.97,260.73,268.75,2750.0,3575.0,596.27,1650.0,2000-08-14,1.08
762143,Pokemon Gym Heroes,Erika's Clefairy #25,7.65,9.91,18.0,20.0,22.0,67.0,87.0,40.0,40.0,2000-08-14,-0.23
2156457,Pokemon Gym Heroes,Erika's Clefairy [1st Edition] #25,17.0,20.0,24.88,91.64,101.0,149.99,195.0,90.0,90.0,2000-08-14,-0.19
762159,Pokemon Gym Heroes,Erika's Dragonair #4,72.5,92.07,104.23,180.0,198.5,1707.45,2220.0,341.16,1024.0,2000-08-14,0.57
2156473,Pokemon Gym Heroes,Erika's Dragonair [1st Edition] #4,189.97,209.83,280.0,590.5,650.0,2867.0,3727.0,595.17,1720.0,2000-08-14,1.13
762162,Pokemon Gym Heroes,Erika's Dratini #42,4.15,15.06,16.06,30.0,33.0,98.53,128.0,59.0,59.0,2000-08-14,-0.22
2156476,Pokemon Gym Heroes,Erika's Dratini [1st Edition] #42,14.0,14.0,17.23,68.28,75.0,240.0,312.0,85.0,144.0,2000-08-14,-0.15
762163,Pokemon Gym Heroes,Erika's Exeggcute #43,1.99,5.96,10.5,17.51,19.0,30.0,39.0,28.85,18.0,2000-08-14,-0.25
886555,Pokemon Gym Heroes,Erika's Exeggcute #77,1.32,10.0,12.99,14.0,15.0,44.95,58.0,45.0,27.0,2000-08-14,-0.24
2156477,Pokemon Gym Heroes,Erika's Exeggcute [1st Edition] #43,5.75,7.0,9.0,13.3,15.0,63.17,82.0,49.99,38.0,2000-08-14,-0.23
2156514,Pokemon Gym Heroes,Erika's Exeggcute [1st Edition] #77,3.43,7.78,14.75,23.03,24.99,138.5,180.0,29.38,83.0,2000-08-14,-0.2
762165,Pokemon Gym Heroes,Erika's Exeggutor #44,2.26,8.78,15.62,17.01,29.99,52.63,68.0,23.77,32.0,2000-08-14,-0.24
2156478,Pokemon Gym Heroes,Erika's Exeggutor [1st Edition] #44,7.99,10.5,19.99,35.26,39.0,85.43,111.0,60.98,51.0,2000-08-14,-0.22
762164,Pokemon Gym Heroes,Erika's Gloom #45,2.55,8.0,9.5,17.5,19.0,40.07,52.0,24.0,24.0,2000-08-14,-0.24
886544,Pokemon Gym Heroes,Erika's Gloom #46,3.06,8.19,11.75,17.5,19.0,79.95,104.0,17.5,48.0,2000-08-14,-0.23
2156479,Pokemon Gym Heroes,Erika's Gloom [1st Edition] #45,5.69,12.99,27.99,35.0,39.0,139.25,181.0,26.0,84.0,2000-08-14,-0.2
2156481,Pokemon Gym Heroes,Erika's Gloom [1st Edition] #46,13.35,9.5,11.5,26.95,30.0,114.94,149.0,49.99,69.0,2000-08-14,-0.21
762107,Pokemon Gym Heroes,Erika's Maids #109,3.16,6.03,11.25,12.0,13.0,129.5,168.0,11.75,78.0,2000-08-14,-0.2
2156418,Pokemon Gym Heroes,Erika's Maids [1st Edition] #109,5.02,8.74,10.5,26.0,29.0,169.12,220.0,80.0,101.0,2000-08-14,-0.18
762166,Pokemon Gym Heroes,Erika's Oddish #47,3.66,6.32,10.29,19.99,22.0,40.0,52.0,49.99,24.0,2000-08-14,-0.24
886556,Pokemon Gym Heroes,Erika's Oddish #78,1.94,7.32,8.99,11.5,14.37,91.28,119.0,55.0,55.0,2000-08-14,-0.22
2156480,Pokemon Gym Heroes,Erika's Oddish [1st Edition] #47,7.0,9.0,10.76,34.75,45.0,233.81,304.0,59.0,140.0,2000-08-14,-0.15
2156515,Pokemon Gym Heroes,Erika's Oddish [1st Edition] #78,3.22,8.5,15.45,20.0,29.99,163.24,212.0,31.0,98.0,2000-08-14,-0.18
762109,Pokemon Gym Heroes,Erika's Perfume #110,2.0,9.01,11.88,15.08,17.0,45.0,59.0,36.0,27.0,2000-08-14,-0.24
2156420,Pokemon Gym Heroes,Erika's Perfume [1st Edition] #110,3.96,10.78,17.25,24.97,25.25,414.68,539.0,34.5,249.0,2000-08-14,-0.06
762188,Pokemon Gym Heroes,Erika's Tangela #79,1.5,10.5,12.81,31.83,35.0,97.46,127.0,58.0,58.0,2000-08-14,-0.22
2156516,Pokemon Gym Heroes,Erika's Tangela [1st Edition] #79,3.99,10.0,12.25,22.38,25.0,80.0,104.0,39.98,48.0,2000-08-14,-0.23
762144,Pokemon Gym Heroes,Erika's Victreebel #26,11.26,8.0,9.91,25.0,28.0,69.0,90.0,24.99,41.0,2000-08-14,-0.23
2156458,Pokemon Gym Heroes,Erika's Victreebel [1st Edition] #26,17.99,15.0,23.03,31.99,35.0,125.17,163.0,49.99,75.0,2000-08-14,-0.2
762168,Pokemon Gym Heroes,Erika's Vileplume #5,20.0,34.0,57.5,91.4,101.0,824.24,1072.0,146.11,495.0,2000-08-14,0.14
2156484,Pokemon Gym Heroes,Erika's Vileplume [1st Edition] #5,75.0,62.0,122.25,224.56,310.13,1762.09,2291.0,294.51,1057.0,2000-08-14,0.59
762167,Pokemon Gym Heroes,Erika's Weepinbell #48,4.99,12.5,15.45,16.75,18.0,49.0,64.0,29.0,29.0,2000-08-14,-0.24
886545,Pokemon Gym Heroes,Erika's Weepinbell #49,1.95,1.25,8.04,12.01,13.0,159.5,207.0,38.73,96.0,2000-08-14,-0.19
2156482,Pokemon Gym Heroes,Erika's Weepinbell [1st Edition] #48,12.01,11.5,15.0,54.5,60.0,134.89,175.0,41.55,81.0,2000-08-14,-0.2
2156483,Pokemon Gym Heroes,Erika's Weepinbell [1st Edition] #49,5.75,10.5,15.61,30.0,37.0,63.74,83.0,26.01,38.0,2000-08-14,-0.23
762127,Pokemon Gym Heroes,Fighting Energy #127,1.53,2.0,2.77,26.36,29.0,117.0,152.0,70.0,70.0,2000-08-14,-0.21
2156438,Pokemon Gym Heroes,Fighting Energy [1st Edition] #127,2.05,9.0,10.81,17.14,19.0,69.5,90.0,42.0,42.0,2000-08-14,-0.23
762128,Pokemon Gym Heroes,Fire Energy #128,2.25,2.17,2.56,32.3,36.0,109.01,142.0,65.0,65.0,2000-08-14,-0.21
2156439,Pokemon Gym Heroes,Fire Energy [1st Edition] #128,2.0,5.5,10.48,10.79,29.99,109.41,142.0,21.5,66.0,2000-08-14,-0.21
762110,Pokemon Gym Heroes,Good Manners #111,3.79,3.41,5.5,17.11,19.0,26.82,35.0,14.0,16.0,2000-08-14,-0.25
2156421,Pokemon Gym Heroes,Good Manners [1st Edition] #111,6.07,10.97,14.99,24.99,27.0,106.3,138.0,115.75,64.0,2000-08-14,-0.21
762129,Pokemon Gym Heroes,Grass Energy #129,1.03,4.8,11.5,21.54,24.0,33.0,43.0,20.0,20.0,2000-08-14,-0.25
2156440,Pokemon Gym Heroes,Grass Energy [1st Edition] #129,2.99,9.0,14.42,16.0,18.0,43.49,57.0,28.51,26.0,2000-08-14,-0.24
762131,Pokemon Gym Heroes,Lightning Energy #130,1.13,1.15,5.72,16.8,18.0,20.0,26.0,12.0,12.0,2000-08-14,-0.25
2156442,Pokemon Gym Heroes,Lightning Energy [1st Edition] #130,2.72,6.5,7.25,12.47,14.0,202.5,263.0,122.0,122.0,2000-08-14,-0.17
762099,Pokemon Gym Heroes,Lt. Surge #101,4.35,10.5,15.99,31.09,34.0,41.76,54.0,25.0,25.0,2000-08-14,-0.24
886542,Pokemon Gym Heroes,Lt. Surge #17,31.15,38.25,50.0,95.24,105.0,343.05,446.0,107.16,206.0,2000-08-14,-0.1
2156410,Pokemon Gym Heroes,Lt. Surge [1st Edition] #101,9.0,14.0,24.0,34.0,37.0,78.72,102.0,29.0,47.0,2000-08-14,-0.23
2156448,Pokemon Gym Heroes,Lt. Surge [1st Edition] #17,61.0,68.03,90.0,170.0,187.0,1245.0,1619.0,276.96,747.0,2000-08-14,0.34
762145,Pokemon Gym Heroes,Lt. Surge's Electabuzz #27,7.2,14.68,26.0,39.99,44.0,114.99,149.0,14.0,69.0,2000-08-14,-0.21
2156459,Pokemon Gym Heroes,Lt. Surge's Electabuzz [1st Edition] #27,17.17,25.11,29.51,35.0,39.0,347.53,452.0,36.0,209.0,2000-08-14,-0.09
2156495,Pokemon Gym Heroes,Lt. Surge's Electabuzz [1st Edition] #6,83.5,120.25,161.25,253.39,470.66,1475.0,1918.0,363.0,215.99,2000-08-14,0.45
762184,Pokemon Gym Heroes,Lt. Surge's Fearow #7,37.54,56.53,75.0,108.32,119.0,750.0,975.0,215.5,450.0,2000-08-14,0.1
2156506,Pokemon Gym Heroes,Lt. Surge's Fearow [1st Edition] #7,77.5,80.0,189.92,294.92,324.0,3821.0,4967.0,581.25,2293.0,2000-08-14,1.6
762169,Pokemon Gym Heroes,Lt. Surge's Magnemite #50,2.19,9.2,20.0,22.0,24.0,116.93,152.0,70.0,70.0,2000-08-14,-0.21
886557,Pokemon Gym Heroes,Lt. Surge's Magnemite #80,1.49,6.29,8.02,19.12,20.5,52.99,69.0,32.0,32.0,2000-08-14,-0.24
2156485,Pokemon Gym Heroes,Lt. Surge's Magnemite [1st Edition] #50,5.12,17.75,32.89,36.0,40.0,194.71,253.0,117.0,117.0,2000-08-14,-0.17
2156518,Pokemon Gym Heroes,Lt. Surge's Magnemite [1st Edition] #80,3.34,14.0,18.0,19.37,30.73,162.48,211.0,50.0,97.0,2000-08-14,-0.18
762189,Pokemon Gym Heroes,Lt. Surge's Magneton #8,18.4,33.1,64.5,92.5,102.0,676.28,879.0,140.0,406.0,2000-08-14,0.07
2156517,Pokemon Gym Heroes,Lt. Surge's Magneton [1st Edition] #8,67.23,84.0,134.01,251.25,265.0,1577.47,2051.0,308.67,946.0,2000-08-14,0.5
762190,Pokemon Gym Heroes,Lt. Surge's Pikachu #81,4.31,22.76,31.16,55.43,57.71,486.24,632.0,81.56,292.0,2000-08-14,-0.03
2156519,Pokemon Gym Heroes,Lt. Surge's Pikachu [1st Edition] #81,19.98,36.04,38.14,90.0,99.0,1377.32,1791.0,150.0,826.0,2000-08-14,0.41
762146,Pokemon Gym Heroes,Lt. Surge's Raichu #28,19.88,20.0,31.7,69.0,74.0,75.0,98.0,99.99,45.0,2000-08-14,-0.23
2156460,Pokemon Gym Heroes,Lt. Surge's Raichu [1st Edition] #28,51.69,33.0,68.68,96.0,106.0,304.5,396.0,120.0,183.0,2000-08-14,-0.12
762170,Pokemon Gym Heroes,Lt. Surge's Raticate #51,1.89,9.0,11.5,18.5,20.0,35.55,46.0,21.0,21.0,2000-08-14,-0.25
2156486,Pokemon Gym Heroes,Lt. Surge's Raticate [1st Edition] #51,5.2,9.92,10.17,25.0,28.0,187.7,244.0,42.0,113.0,2000-08-14,-0.17
762191,Pokemon Gym Heroes,Lt. Surge's Rattata #82,1.75,7.0,8.75,17.5,19.0,34.11,44.0,29.99,20.0,2000-08-14,-0.25
2156520,Pokemon Gym Heroes,Lt. Surge's Rattata [1st Edition] #82,3.24,12.88,13.0,18.75,21.0,96.39,125.0,28.5,58.0,2000-08-14,-0.22
762171,Pokemon Gym Heroes,Lt. Surge's Spearow #52,1.23,7.0,8.43,25.0,28.0,62.99,82.0,12.0,38.0,2000-08-14,-0.23
886558,Pokemon Gym Heroes,Lt. Surge's Spearow #83,1.0,10.0,12.5,25.0,26.0,27.0,35.0,12.5,16.0,2000-08-14,-0.25
2156487,Pokemon Gym Heroes,Lt. Surge's Spearow [1st Edition] #52,3.49,10.0,11.51,20.14,22.0,75.0,98.0,33.83,45.0,2000-08-14,-0.23
2156521,Pokemon Gym Heroes,Lt. Surge's Spearow [1st Edition] #83,3.62,12.5,12.5,28.0,31.0,117.0,152.0,65.47,70.0,2000-08-14,-0.21
762111,Pokemon Gym Heroes,Lt. Surge's Treaty #112,2.49,14.0,15.53,13.58,15.0,121.77,158.0,13.5,73.0,2000-08-14,-0.2
2156422,Pokemon Gym Heroes,Lt. Surge's Treaty [1st Edition] #112,2.86,7.5,8.0,23.85,26.0,103.23,134.0,92.5,62.0,2000-08-14,-0.21
762192,Pokemon Gym Heroes,Lt. Surge's Voltorb #84,1.71,8.03,20.66,23.0,25.0,50.0,65.0,13.25,30.0,2000-08-14,-0.24
2156522,Pokemon Gym Heroes,Lt. Surge's Voltorb [1st Edition] #84,2.99,9.0,11.75,23.37,26.0,77.5,101.0,31.0,47.0,2000-08-14,-0.23
762112,Pokemon Gym Heroes,Minion of Team Rocket #113,3.2,17.91,31.94,4.61,5.54,55.06,69.33,32.8,33.21,2000-08-14,-0.24
2156423,Pokemon Gym Heroes,Minion of Team Rocket [1st Edition] #113,8.08,7.54,15.52,34.99,38.0,94.71,121.15,25.1,55.98,2000-08-14,-0.22
762101,Pokemon Gym Heroes,Misty #102,5.95,12.0,14.58,20.0,22.0,123.69,161.0,31.0,74.0,2000-08-14,-0.2
886543,Pokemon Gym Heroes,Misty #18,51.27,55.0,76.5,100.68,111.0,728.89,948.0,179.93,437.0,2000-08-14,0.09
2156411,Pokemon Gym Heroes,Misty [1st Edition] #102,20.93,14.0,17.25,35.65,39.0,93.78,122.0,77.1,56.0,2000-08-14,-0.22
2156449,Pokemon Gym Heroes,Misty [1st Edition] #18,135.0,155.0,200.89,314.68,346.0,1830.0,6400.0,312.5,1098.0,2000-08-14,0.63
762147,Pokemon Gym Heroes,Misty's Cloyster #29,12.39,10.38,15.78,21.5,24.0,47.33,62.0,35.5,28.0,2000-08-14,-0.24
2156461,Pokemon Gym Heroes,Misty's Cloyster [1st Edition] #29,19.99,16.0,19.75,60.49,67.0,165.59,215.0,35.0,99.0,2000-08-14,-0.18
762123,Pokemon Gym Heroes,Misty's Duel #123,2.47,6.5,27.0,30.5,34.0,39.24,51.0,24.0,24.0,2000-08-14,-0.24
2156434,Pokemon Gym Heroes,Misty's Duel [1st Edition] #123,5.24,16.0,19.99,32.0,35.0,150.0,195.0,89.99,90.0,2000-08-14,-0.19
762149,Pokemon Gym Heroes,Misty's Goldeen #30,6.0,9.99,14.5,18.72,21.0,51.0,66.0,31.39,31.0,2000-08-14,-0.24
886559,Pokemon Gym Heroes,Misty's Goldeen #85,1.69,4.0,5.1,11.92,13.0,89.84,117.0,34.99,54.0,2000-08-14,-0.22
2156463,Pokemon Gym Heroes,Misty's Goldeen [1st Edition] #30,13.49,10.92,14.35,28.23,31.0,108.03,140.0,65.0,65.0,2000-08-14,-0.21
2156523,Pokemon Gym Heroes,Misty's Goldeen [1st Edition] #85,3.2,8.2,19.59,34.97,38.0,115.95,151.0,22.47,70.0,2000-08-14,-0.21
762193,Pokemon Gym Heroes,Misty's Horsea #86,1.36,5.26,8.73,10.5,12.0,72.49,94.0,45.0,43.0,2000-08-14,-0.23
2156524,Pokemon Gym Heroes,Misty's Horsea [1st Edition] #86,3.85,15.0,15.6,24.0,30.17,92.0,120.0,49.99,55.0,2000-08-14,-0.22
762194,Pokemon Gym Heroes,Misty's Poliwag #87,1.67,5.0,6.76,19.99,22.0,39.97,52.0,34.99,24.0,2000-08-14,-0.24
2156525,Pokemon Gym Heroes,Misty's Poliwag [1st Edition] #87,3.87,8.33,15.0,17.3,37.5,63.56,83.0,38.0,38.0,2000-08-14,-0.23
762172,Pokemon Gym Heroes,Misty's Poliwhirl #53,3.49,5.0,6.01,32.47,36.0,64.95,84.0,20.5,39.0,2000-08-14,-0.23
2156488,Pokemon Gym Heroes,Misty's Poliwhirl [1st Edition] #53,10.28,19.99,22.49,38.58,49.99,199.23,259.0,120.0,120.0,2000-08-14,-0.17
762150,Pokemon Gym Heroes,Misty's Poliwrath #31,11.5,19.91,20.0,23.26,26.0,72.48,94.0,89.99,43.0,2000-08-14,-0.23
2156464,Pokemon Gym Heroes,Misty's Poliwrath [1st Edition] #31,24.15,24.1,50.0,76.24,84.0,172.74,225.0,72.0,104.0,2000-08-14,-0.18
762173,Pokemon Gym Heroes,Misty's Psyduck #54,6.63,20.0,28.08,29.97,33.0,300.09,390.0,32.69,180.0,2000-08-14,-0.12
2156489,Pokemon Gym Heroes,Misty's Psyduck [1st Edition] #54,26.0,17.0,20.66,49.99,72.35,582.5,757.0,54.7,350.0,2000-08-14,0.02
762197,Pokemon Gym Heroes,Misty's Seadra #9,17.5,31.0,65.75,78.25,86.0,430.0,559.0,195.0,258.0,2000-08-14,-0.05
2156527,Pokemon Gym Heroes,Misty's Seadra [1st Edition] #9,96.0,92.75,148.22,242.75,267.0,2100.0,1874.94,396.71,1260.0,2000-08-14,0.76
2511631,Pokemon Gym Heroes,Misty's Seadra [Pre-Release] #9,16.73,32.54,57.45,82.52,91.0,979.0,1273.0,171.25,587.0,2000-08-01,0.21
762174,Pokemon Gym Heroes,Misty's Seaking #55,2.69,9.27,12.5,17.58,19.0,75.0,98.0,45.0,45.0,2000-08-14,-0.23
2156490,Pokemon Gym Heroes,Misty's Seaking [1st Edition] #55,5.95,10.5,20.5,34.0,55.0,91.51,119.0,89.99,55.0,2000-08-14,-0.22
762195,Pokemon Gym Heroes,Misty's Seel #88,1.63,7.53,14.75,15.0,17.0,62.99,82.0,34.99,38.0,2000-08-14,-0.23
2156538,Pokemon Gym Heroes,Misty's Seel [1st Edition] #88,3.62,9.0,11.25,20.18,22.0,150.0,195.0,27.0,90.0,2000-08-14,-0.19
762196,Pokemon Gym Heroes,Misty's Shellder #89,1.75,9.0,10.67,24.99,27.0,74.99,97.0,8.5,45.0,2000-08-14,-0.23
2156526,Pokemon Gym Heroes,Misty's Shellder [1st Edition] #89,3.45,15.0,19.02,24.65,27.0,151.51,197.0,39.1,91.0,2000-08-14,-0.19
762175,Pokemon Gym Heroes,Misty's Starmie #56,2.99,9.2,21.24,23.0,25.0,63.26,82.0,38.0,38.0,2000-08-14,-0.23
2156491,Pokemon Gym Heroes,Misty's Starmie [1st Edition] #56,9.98,10.0,25.0,35.02,39.0,264.24,344.0,54.5,159.0,2000-08-14,-0.14
762198,Pokemon Gym Heroes,Misty's Staryu #90,1.56,11.0,13.97,24.0,26.0,51.03,66.0,15.5,31.0,2000-08-14,-0.24
2156528,Pokemon Gym Heroes,Misty's Staryu [1st Edition] #90,3.98,11.0,14.08,21.6,34.99,186.75,243.0,40.5,112.0,2000-08-14,-0.17
762151,Pokemon Gym Heroes,Misty's Tentacool #32,9.47,4.0,5.54,31.19,34.0,97.75,127.0,23.5,44.95,2000-08-14,-0.22
886546,Pokemon Gym Heroes,Misty's Tentacool #57,2.72,10.0,12.68,20.38,22.0,49.95,65.0,30.0,30.0,2000-08-14,-0.24
2156465,Pokemon Gym Heroes,Misty's Tentacool [1st Edition] #32,16.99,15.0,27.35,28.69,30.0,134.93,175.0,81.0,81.0,2000-08-14,-0.2
2156493,Pokemon Gym Heroes,Misty's Tentacool [1st Edition] #57,12.0,12.0,15.32,32.57,36.0,398.82,518.0,32.0,239.0,2000-08-14,-0.07
762097,Pokemon Gym Heroes,Misty's Tentacruel #10,17.99,37.23,59.97,89.99,99.0,560.0,728.0,152.82,336.0,2000-08-14,0.01
2156408,Pokemon Gym Heroes,Misty's Tentacruel [1st Edition] #10,62.25,81.44,121.5,221.7,244.0,1935.67,2516.0,311.0,1161.0,2000-08-14,0.68
762113,Pokemon Gym Heroes,Misty's Wrath #114,5.1,21.0,25.0,36.96,41.0,119.01,155.0,135.0,71.0,2000-08-14,-0.21
2156424,Pokemon Gym Heroes,Misty's Wrath [1st Edition] #114,23.5,23.0,28.37,40.0,56.91,137.42,179.0,82.0,82.0,2000-08-14,-0.2
762124,Pokemon Gym Heroes,Narrow Gym #124,1.33,6.08,9.25,14.13,16.0,74.99,97.0,10.99,45.0,2000-08-14,-0.23
2156435,Pokemon Gym Heroes,Narrow Gym [1st Edition] #124,1.99,8.01,9.5,34.2,38.0,123.63,161.0,17.0,74.0,2000-08-14,-0.2
762100,Pokemon Gym Heroes,No Removal Gym #103,7.81,10.61,12.5,24.99,27.0,49.78,65.0,5.5,30.0,2000-08-14,-0.24
2156412,Pokemon Gym Heroes,No Removal Gym [1st Edition] #103,10.87,15.0,20.0,23.99,26.0,47.49,62.0,28.0,28.0,2000-08-14,-0.24
762114,Pokemon Gym Heroes,Pewter City Gym #115,1.88,8.41,14.5,20.91,23.0,83.97,109.0,8.0,50.0,2000-08-14,-0.22
2156425,Pokemon Gym Heroes,Pewter City Gym [1st Edition] #115,3.77,6.88,8.92,30.0,33.0,124.99,162.0,9.99,75.0,2000-08-14,-0.2
762132,Pokemon Gym Heroes,Psychic Energy #131,1.39,2.12,2.65,11.14,12.0,87.55,114.0,53.0,53.0,2000-08-14,-0.22
2156443,Pokemon Gym Heroes,Psychic Energy [1st Edition] #131,2.6,5.5,7.82,22.0,24.0,616.67,802.0,188.5,370.0,2000-08-14,0.04
762115,Pokemon Gym Heroes,Recall #116,8.78,11.8,15.0,15.25,17.0,55.64,72.0,33.0,33.0,2000-08-14,-0.24
2156426,Pokemon Gym Heroes,Recall [1st Edition] #116,17.28,11.89,13.01,31.37,35.0,194.42,253.0,61.0,117.0,2000-08-14,-0.17
762108,Pokemon Gym Heroes,Rocket's Hitmonchan #11,36.64,50.69,75.0,110.0,121.0,1094.0,1422.0,212.0,656.0,2000-08-14,0.27
2156419,Pokemon Gym Heroes,Rocket's Hitmonchan [1st Edition] #11,99.36,118.0,167.5,334.98,492.99,2969.0,3860.0,542.33,1781.0,2000-08-14,1.18
10809813,Pokemon Gym Heroes,Rocket's Hitmonchan [Jumbo] #11,2.9,19.46,32.48,4.62,5.41,61.45,76.69,33.27,36.75,2025-01-01,-0.23
